SDR_Valuations,Currency,US_Dollar equivalent
08/11/1983,U.K. pound,0.1052
09/11/1983,U.K. pound,0.1053
10/11/1983,U.K. pound,0.1055
11/11/1983,U.K. pound,0.1056
14/11/1983,U.K. pound,0.1057
15/11/1983,U.K. pound,0.1054
16/11/1983,U.K. pound,0.1055
17/11/1983,U.K. pound,0.1052
18/11/1983,U.K. pound,0.1050
21/11/1983,U.K. pound,0.1042
22/11/1983,U.K. pound,0.1044
23/11/1983,U.K. pound,0.1044
24/11/1983,U.K. pound,0.1041
25/11/1983,U.K. pound,0.1037
28/11/1983,U.K. pound,0.1036
29/11/1983,U.K. pound,0.1035
30/11/1983,U.K. pound,0.1040
01/12/1983,U.K. pound,0.1038
02/12/1983,U.K. pound,0.1035
05/12/1983,U.K. pound,0.1032
06/12/1983,U.K. pound,0.1026
07/12/1983,U.K. pound,0.1027
08/12/1983,U.K. pound,0.1022
09/12/1983,U.K. pound,0.1019
12/12/1983,U.K. pound,0.1019
13/12/1983,U.K. pound,0.1013
14/12/1983,U.K. pound,0.1005
15/12/1983,U.K. pound,0.1009
16/12/1983,U.K. pound,0.1007
19/12/1983,U.K. pound,0.1007
20/12/1983,U.K. pound,0.1008
21/12/1983,U.K. pound,0.1008
22/12/1983,U.K. pound,0.1014
23/12/1983,U.K. pound,0.1015
27/12/1983,U.K. pound,0.1017
28/12/1983,U.K. pound,0.1018
29/12/1983,U.K. pound,0.1023
30/12/1983,U.K. pound,0.1030
03/01/1984,U.K. pound,0.1020
04/01/1984,U.K. pound,0.1006
05/01/1984,U.K. pound,0.1003
06/01/1984,U.K. pound,0.0999
09/01/1984,U.K. pound,0.0993
10/01/1984,U.K. pound,0.0994
11/01/1984,U.K. pound,0.0995
12/01/1984,U.K. pound,0.0993
13/01/1984,U.K. pound,0.0994
16/01/1984,U.K. pound,0.1000
17/01/1984,U.K. pound,0.1013
18/01/1984,U.K. pound,0.1000
19/01/1984,U.K. pound,0.1007
20/01/1984,U.K. pound,0.1006
23/01/1984,U.K. pound,0.0999
24/01/1984,U.K. pound,0.0994
25/01/1984,U.K. pound,0.0994
26/01/1984,U.K. pound,0.1000
27/01/1984,U.K. pound,0.0998
30/01/1984,U.K. pound,0.0998
31/01/1984,U.K. pound,0.0996
01/02/1984,U.K. pound,0.0998
02/02/1984,U.K. pound,0.1007
03/02/1984,U.K. pound,0.1012
06/02/1984,U.K. pound,0.1010
07/02/1984,U.K. pound,0.1002
08/02/1984,U.K. pound,0.1006
09/02/1984,U.K. pound,0.1011
10/02/1984,U.K. pound,0.1005
13/02/1984,U.K. pound,0.1007
14/02/1984,U.K. pound,0.1006
15/02/1984,U.K. pound,0.1019
16/02/1984,U.K. pound,0.1025
17/02/1984,U.K. pound,0.1025
20/02/1984,U.K. pound,0.1026
21/02/1984,U.K. pound,0.1028
22/02/1984,U.K. pound,0.1029
23/02/1984,U.K. pound,0.1039
24/02/1984,U.K. pound,0.1041
27/02/1984,U.K. pound,0.1042
28/02/1984,U.K. pound,0.1060
29/02/1984,U.K. pound,0.1057
01/03/1984,U.K. pound,0.1056
02/03/1984,U.K. pound,0.1051
05/03/1984,U.K. pound,0.1056
06/03/1984,U.K. pound,0.1054
07/03/1984,U.K. pound,0.1053
08/03/1984,U.K. pound,0.1043
09/03/1984,U.K. pound,0.1038
12/03/1984,U.K. pound,0.1029
13/03/1984,U.K. pound,0.1036
14/03/1984,U.K. pound,0.1048
15/03/1984,U.K. pound,0.1034
16/03/1984,U.K. pound,0.1030
19/03/1984,U.K. pound,0.1024
20/03/1984,U.K. pound,0.1021
21/03/1984,U.K. pound,0.1014
22/03/1984,U.K. pound,0.1015
23/03/1984,U.K. pound,0.1014
26/03/1984,U.K. pound,0.1024
27/03/1984,U.K. pound,0.1028
28/03/1984,U.K. pound,0.1026
29/03/1984,U.K. pound,0.1030
30/03/1984,U.K. pound,0.1024
02/04/1984,U.K. pound,0.1022
03/04/1984,U.K. pound,0.1013
04/04/1984,U.K. pound,0.1015
05/04/1984,U.K. pound,0.1019
06/04/1984,U.K. pound,0.1011
09/04/1984,U.K. pound,0.1017
10/04/1984,U.K. pound,0.1014
11/04/1984,U.K. pound,0.1019
12/04/1984,U.K. pound,0.1019
13/04/1984,U.K. pound,0.1017
16/04/1984,U.K. pound,0.1011
17/04/1984,U.K. pound,0.1010
18/04/1984,U.K. pound,0.1009
19/04/1984,U.K. pound,0.1008
20/04/1984,U.K. pound,0.1006
23/04/1984,U.K. pound,0.1005
24/04/1984,U.K. pound,0.1004
25/04/1984,U.K. pound,0.1001
26/04/1984,U.K. pound,0.1002
27/04/1984,U.K. pound,0.0997
30/04/1984,U.K. pound,0.0992
01/05/1984,U.K. pound,0.0991
02/05/1984,U.K. pound,0.0993
03/05/1984,U.K. pound,0.0996
04/05/1984,U.K. pound,0.1002
07/05/1984,U.K. pound,0.0984
08/05/1984,U.K. pound,0.0986
09/05/1984,U.K. pound,0.0982
10/05/1984,U.K. pound,0.0981
11/05/1984,U.K. pound,0.0982
14/05/1984,U.K. pound,0.0982
15/05/1984,U.K. pound,0.0984
16/05/1984,U.K. pound,0.0991
17/05/1984,U.K. pound,0.0991
18/05/1984,U.K. pound,0.0986
21/05/1984,U.K. pound,0.0989
22/05/1984,U.K. pound,0.0987
23/05/1984,U.K. pound,0.0985
24/05/1984,U.K. pound,0.0976
25/05/1984,U.K. pound,0.0983
29/05/1984,U.K. pound,0.0981
30/05/1984,U.K. pound,0.0982
31/05/1984,U.K. pound,0.0983
01/06/1984,U.K. pound,0.0988
04/06/1984,U.K. pound,0.0998
05/06/1984,U.K. pound,0.0994
06/06/1984,U.K. pound,0.0991
07/06/1984,U.K. pound,0.0994
08/06/1984,U.K. pound,0.0991
11/06/1984,U.K. pound,0.0992
12/06/1984,U.K. pound,0.0983
13/06/1984,U.K. pound,0.0984
14/06/1984,U.K. pound,0.0985
15/06/1984,U.K. pound,0.0980
18/06/1984,U.K. pound,0.0978
19/06/1984,U.K. pound,0.0977
20/06/1984,U.K. pound,0.0976
21/06/1984,U.K. pound,0.0968
22/06/1984,U.K. pound,0.0967
25/06/1984,U.K. pound,0.0960
26/06/1984,U.K. pound,0.0960
27/06/1984,U.K. pound,0.0962
28/06/1984,U.K. pound,0.0955
29/06/1984,U.K. pound,0.0960
02/07/1984,U.K. pound,0.0957
03/07/1984,U.K. pound,0.0952
04/07/1984,U.K. pound,0.0950
05/07/1984,U.K. pound,0.0942
06/07/1984,U.K. pound,0.0937
09/07/1984,U.K. pound,0.0930
10/07/1984,U.K. pound,0.0929
11/07/1984,U.K. pound,0.0928
12/07/1984,U.K. pound,0.0928
13/07/1984,U.K. pound,0.0934
16/07/1984,U.K. pound,0.0939
17/07/1984,U.K. pound,0.0941
18/07/1984,U.K. pound,0.0935
19/07/1984,U.K. pound,0.0936
20/07/1984,U.K. pound,0.0940
23/07/1984,U.K. pound,0.0937
24/07/1984,U.K. pound,0.0937
25/07/1984,U.K. pound,0.0940
26/07/1984,U.K. pound,0.0947
27/07/1984,U.K. pound,0.0933
30/07/1984,U.K. pound,0.0928
31/07/1984,U.K. pound,0.0927
01/08/1984,U.K. pound,0.0924
02/08/1984,U.K. pound,0.0928
03/08/1984,U.K. pound,0.0937
06/08/1984,U.K. pound,0.0943
07/08/1984,U.K. pound,0.0928
08/08/1984,U.K. pound,0.0927
09/08/1984,U.K. pound,0.0929
10/08/1984,U.K. pound,0.0937
13/08/1984,U.K. pound,0.0928
14/08/1984,U.K. pound,0.0935
15/08/1984,U.K. pound,0.0938
16/08/1984,U.K. pound,0.0941
17/08/1984,U.K. pound,0.0939
20/08/1984,U.K. pound,0.0937
21/08/1984,U.K. pound,0.0933
22/08/1984,U.K. pound,0.0931
23/08/1984,U.K. pound,0.0930
24/08/1984,U.K. pound,0.0931
27/08/1984,U.K. pound,0.0929
28/08/1984,U.K. pound,0.0929
29/08/1984,U.K. pound,0.0930
30/08/1984,U.K. pound,0.0931
31/08/1984,U.K. pound,0.0931
03/09/1984,U.K. pound,0.0927
04/09/1984,U.K. pound,0.0920
05/09/1984,U.K. pound,0.0912
06/09/1984,U.K. pound,0.0910
07/09/1984,U.K. pound,0.0908
10/09/1984,U.K. pound,0.0905
11/09/1984,U.K. pound,0.0906
12/09/1984,U.K. pound,0.0908
13/09/1984,U.K. pound,0.0902
14/09/1984,U.K. pound,0.0901
17/09/1984,U.K. pound,0.0889
18/09/1984,U.K. pound,0.0868
19/09/1984,U.K. pound,0.0880
20/09/1984,U.K. pound,0.0878
21/09/1984,U.K. pound,0.0863
24/09/1984,U.K. pound,0.0887
25/09/1984,U.K. pound,0.0878
26/09/1984,U.K. pound,0.0871
27/09/1984,U.K. pound,0.0883
28/09/1984,U.K. pound,0.0886
01/10/1984,U.K. pound,0.0875
02/10/1984,U.K. pound,0.0881
03/10/1984,U.K. pound,0.0887
04/10/1984,U.K. pound,0.0881
05/10/1984,U.K. pound,0.0883
08/10/1984,U.K. pound,0.0880
09/10/1984,U.K. pound,0.0875
10/10/1984,U.K. pound,0.0870
11/10/1984,U.K. pound,0.0869
12/10/1984,U.K. pound,0.0870
15/10/1984,U.K. pound,0.0861
16/10/1984,U.K. pound,0.0853
17/10/1984,U.K. pound,0.0855
18/10/1984,U.K. pound,0.0841
19/10/1984,U.K. pound,0.0848
22/10/1984,U.K. pound,0.0848
23/10/1984,U.K. pound,0.0855
24/10/1984,U.K. pound,0.0864
25/10/1984,U.K. pound,0.0870
26/10/1984,U.K. pound,0.0867
29/10/1984,U.K. pound,0.0858
30/10/1984,U.K. pound,0.0858
31/10/1984,U.K. pound,0.0864
01/11/1984,U.K. pound,0.0867
02/11/1984,U.K. pound,0.0889
05/11/1984,U.K. pound,0.0895
06/11/1984,U.K. pound,0.0896
07/11/1984,U.K. pound,0.0904
08/11/1984,U.K. pound,0.0903
09/11/1984,U.K. pound,0.0892
12/11/1984,U.K. pound,0.0898
13/11/1984,U.K. pound,0.0907
14/11/1984,U.K. pound,0.0901
15/11/1984,U.K. pound,0.0897
16/11/1984,U.K. pound,0.0895
19/11/1984,U.K. pound,0.0890
20/11/1984,U.K. pound,0.0886
21/11/1984,U.K. pound,0.0874
22/11/1984,U.K. pound,0.0876
23/11/1984,U.K. pound,0.0869
26/11/1984,U.K. pound,0.0855
27/11/1984,U.K. pound,0.0857
28/11/1984,U.K. pound,0.0849
29/11/1984,U.K. pound,0.0854
30/11/1984,U.K. pound,0.0852
03/12/1984,U.K. pound,0.0845
04/12/1984,U.K. pound,0.0853
05/12/1984,U.K. pound,0.0861
06/12/1984,U.K. pound,0.0855
07/12/1984,U.K. pound,0.0856
10/12/1984,U.K. pound,0.0854
11/12/1984,U.K. pound,0.0854
12/12/1984,U.K. pound,0.0850
13/12/1984,U.K. pound,0.0849
14/12/1984,U.K. pound,0.0845
17/12/1984,U.K. pound,0.0846
18/12/1984,U.K. pound,0.0839
19/12/1984,U.K. pound,0.0837
20/12/1984,U.K. pound,0.0828
21/12/1984,U.K. pound,0.0830
24/12/1984,U.K. pound,0.0835
26/12/1984,U.K. pound,0.0832
27/12/1984,U.K. pound,0.0830
28/12/1984,U.K. pound,0.0827
31/12/1984,U.K. pound,0.0821
02/01/1985,U.K. pound,0.0813
03/01/1985,U.K. pound,0.0816
04/01/1985,U.K. pound,0.0818
07/01/1985,U.K. pound,0.0812
08/01/1985,U.K. pound,0.0820
09/01/1985,U.K. pound,0.0810
10/01/1985,U.K. pound,0.0810
11/01/1985,U.K. pound,0.0799
14/01/1985,U.K. pound,0.0801
15/01/1985,U.K. pound,0.0792
16/01/1985,U.K. pound,0.0796
17/01/1985,U.K. pound,0.0795
18/01/1985,U.K. pound,0.0796
21/01/1985,U.K. pound,0.0799
22/01/1985,U.K. pound,0.0800
23/01/1985,U.K. pound,0.0794
24/01/1985,U.K. pound,0.0791
25/01/1985,U.K. pound,0.0795
28/01/1985,U.K. pound,0.0788
29/01/1985,U.K. pound,0.0793
30/01/1985,U.K. pound,0.0798
31/01/1985,U.K. pound,0.0801
01/02/1985,U.K. pound,0.0801
04/02/1985,U.K. pound,0.0794
05/02/1985,U.K. pound,0.0790
06/02/1985,U.K. pound,0.0790
07/02/1985,U.K. pound,0.0791
08/02/1985,U.K. pound,0.0793
11/02/1985,U.K. pound,0.0784
12/02/1985,U.K. pound,0.0777
13/02/1985,U.K. pound,0.0773
14/02/1985,U.K. pound,0.0776
15/02/1985,U.K. pound,0.0784
18/02/1985,U.K. pound,0.0782
19/02/1985,U.K. pound,0.0774
20/02/1985,U.K. pound,0.0776
21/02/1985,U.K. pound,0.0772
22/02/1985,U.K. pound,0.0766
25/02/1985,U.K. pound,0.0754
26/02/1985,U.K. pound,0.0741
27/02/1985,U.K. pound,0.0774
28/02/1985,U.K. pound,0.0774
01/03/1985,U.K. pound,0.0760
04/03/1985,U.K. pound,0.0760
05/03/1985,U.K. pound,0.0754
06/03/1985,U.K. pound,0.0752
07/03/1985,U.K. pound,0.0754
08/03/1985,U.K. pound,0.0755
11/03/1985,U.K. pound,0.0766
12/03/1985,U.K. pound,0.0768
13/03/1985,U.K. pound,0.0771
14/03/1985,U.K. pound,0.0766
15/03/1985,U.K. pound,0.0763
18/03/1985,U.K. pound,0.0776
19/03/1985,U.K. pound,0.0808
20/03/1985,U.K. pound,0.0816
21/03/1985,U.K. pound,0.0818
22/03/1985,U.K. pound,0.0835
25/03/1985,U.K. pound,0.0834
26/03/1985,U.K. pound,0.0834
27/03/1985,U.K. pound,0.0859
28/03/1985,U.K. pound,0.0873
29/03/1985,U.K. pound,0.0883
01/04/1985,U.K. pound,0.0874
02/04/1985,U.K. pound,0.0861
03/04/1985,U.K. pound,0.0870
04/04/1985,U.K. pound,0.0856
05/04/1985,U.K. pound,0.0852
08/04/1985,U.K. pound,0.0853
09/04/1985,U.K. pound,0.0856
10/04/1985,U.K. pound,0.0859
11/04/1985,U.K. pound,0.0876
12/04/1985,U.K. pound,0.0890
15/04/1985,U.K. pound,0.0905
16/04/1985,U.K. pound,0.0911
17/04/1985,U.K. pound,0.0910
18/04/1985,U.K. pound,0.0899
19/04/1985,U.K. pound,0.0917
22/04/1985,U.K. pound,0.0914
23/04/1985,U.K. pound,0.0903
24/04/1985,U.K. pound,0.0875
25/04/1985,U.K. pound,0.0861
26/04/1985,U.K. pound,0.0850
29/04/1985,U.K. pound,0.0872
30/04/1985,U.K. pound,0.0883
01/05/1985,U.K. pound,0.0872
02/05/1985,U.K. pound,0.0865
03/05/1985,U.K. pound,0.0858
06/05/1985,U.K. pound,0.0844
07/05/1985,U.K. pound,0.0855
08/05/1985,U.K. pound,0.0859
09/05/1985,U.K. pound,0.0872
10/05/1985,U.K. pound,0.0875
13/05/1985,U.K. pound,0.0887
14/05/1985,U.K. pound,0.0898
15/05/1985,U.K. pound,0.0895
16/05/1985,U.K. pound,0.0890
17/05/1985,U.K. pound,0.0896
20/05/1985,U.K. pound,0.0914
21/05/1985,U.K. pound,0.0907
22/05/1985,U.K. pound,0.0901
23/05/1985,U.K. pound,0.0892
24/05/1985,U.K. pound,0.0899
27/05/1985,U.K. pound,0.0899
28/05/1985,U.K. pound,0.0889
29/05/1985,U.K. pound,0.0891
30/05/1985,U.K. pound,0.0908
31/05/1985,U.K. pound,0.0904
03/06/1985,U.K. pound,0.0920
04/06/1985,U.K. pound,0.0913
05/06/1985,U.K. pound,0.0899
06/06/1985,U.K. pound,0.0902
07/06/1985,U.K. pound,0.0904
10/06/1985,U.K. pound,0.0895
11/06/1985,U.K. pound,0.0896
12/06/1985,U.K. pound,0.0898
13/06/1985,U.K. pound,0.0897
14/06/1985,U.K. pound,0.0911
17/06/1985,U.K. pound,0.0905
18/06/1985,U.K. pound,0.0913
19/06/1985,U.K. pound,0.0932
20/06/1985,U.K. pound,0.0922
21/06/1985,U.K. pound,0.0905
24/06/1985,U.K. pound,0.0913
25/06/1985,U.K. pound,0.0914
26/06/1985,U.K. pound,0.0914
27/06/1985,U.K. pound,0.0919
28/06/1985,U.K. pound,0.0920
01/07/1985,U.K. pound,0.0934
02/07/1985,U.K. pound,0.0924
03/07/1985,U.K. pound,0.0926
04/07/1985,U.K. pound,0.0936
05/07/1985,U.K. pound,0.0936
08/07/1985,U.K. pound,0.0945
09/07/1985,U.K. pound,0.0959
10/07/1985,U.K. pound,0.0988
11/07/1985,U.K. pound,0.0969
12/07/1985,U.K. pound,0.0981
15/07/1985,U.K. pound,0.0988
16/07/1985,U.K. pound,0.0988
17/07/1985,U.K. pound,0.1004
18/07/1985,U.K. pound,0.1004
19/07/1985,U.K. pound,0.0996
22/07/1985,U.K. pound,0.0990
23/07/1985,U.K. pound,0.1005
24/07/1985,U.K. pound,0.0998
25/07/1985,U.K. pound,0.1001
26/07/1985,U.K. pound,0.0999
29/07/1985,U.K. pound,0.1012
30/07/1985,U.K. pound,0.1011
31/07/1985,U.K. pound,0.1014
01/08/1985,U.K. pound,0.0998
02/08/1985,U.K. pound,0.0968
05/08/1985,U.K. pound,0.0975
06/08/1985,U.K. pound,0.0961
07/08/1985,U.K. pound,0.0947
08/08/1985,U.K. pound,0.0963
09/08/1985,U.K. pound,0.0963
12/08/1985,U.K. pound,0.0979
13/08/1985,U.K. pound,0.0993
14/08/1985,U.K. pound,0.0982
15/08/1985,U.K. pound,0.0991
16/08/1985,U.K. pound,0.0994
19/08/1985,U.K. pound,0.0993
20/08/1985,U.K. pound,0.0993
21/08/1985,U.K. pound,0.0986
22/08/1985,U.K. pound,0.0996
23/08/1985,U.K. pound,0.0995
26/08/1985,U.K. pound,0.0992
27/08/1985,U.K. pound,0.0991
28/08/1985,U.K. pound,0.0996
29/08/1985,U.K. pound,0.0998
30/08/1985,U.K. pound,0.0994
02/09/1985,U.K. pound,0.0984
03/09/1985,U.K. pound,0.0975
04/09/1985,U.K. pound,0.0976
05/09/1985,U.K. pound,0.0977
06/09/1985,U.K. pound,0.0949
09/09/1985,U.K. pound,0.0928
10/09/1985,U.K. pound,0.0929
11/09/1985,U.K. pound,0.0936
12/09/1985,U.K. pound,0.0923
13/09/1985,U.K. pound,0.0949
16/09/1985,U.K. pound,0.0944
17/09/1985,U.K. pound,0.0954
18/09/1985,U.K. pound,0.0946
19/09/1985,U.K. pound,0.0948
20/09/1985,U.K. pound,0.0961
23/09/1985,U.K. pound,0.1016
24/09/1985,U.K. pound,0.1017
25/09/1985,U.K. pound,0.1012
26/09/1985,U.K. pound,0.1022
27/09/1985,U.K. pound,0.0999
30/09/1985,U.K. pound,0.0995
01/10/1985,U.K. pound,0.0998
02/10/1985,U.K. pound,0.1007
03/10/1985,U.K. pound,0.1005
04/10/1985,U.K. pound,0.1017
07/10/1985,U.K. pound,0.1007
08/10/1985,U.K. pound,0.1005
09/10/1985,U.K. pound,0.1007
10/10/1985,U.K. pound,0.1004
11/10/1985,U.K. pound,0.1003
14/10/1985,U.K. pound,0.1003
15/10/1985,U.K. pound,0.1003
16/10/1985,U.K. pound,0.1002
17/10/1985,U.K. pound,0.1005
18/10/1985,U.K. pound,0.1012
21/10/1985,U.K. pound,0.1018
22/10/1985,U.K. pound,0.1018
23/10/1985,U.K. pound,0.1018
24/10/1985,U.K. pound,0.1016
25/10/1985,U.K. pound,0.1011
28/10/1985,U.K. pound,0.1010
29/10/1985,U.K. pound,0.1018
30/10/1985,U.K. pound,0.1025
31/10/1985,U.K. pound,0.1025
01/11/1985,U.K. pound,0.1021
04/11/1985,U.K. pound,0.1024
05/11/1985,U.K. pound,0.1019
06/11/1985,U.K. pound,0.1019
07/11/1985,U.K. pound,0.1018
08/11/1985,U.K. pound,0.1005
11/11/1985,U.K. pound,0.1009
12/11/1985,U.K. pound,0.1004
13/11/1985,U.K. pound,0.1009
14/11/1985,U.K. pound,0.1013
15/11/1985,U.K. pound,0.1012
18/11/1985,U.K. pound,0.1011
19/11/1985,U.K. pound,0.1015
20/11/1985,U.K. pound,0.1021
21/11/1985,U.K. pound,0.1028
22/11/1985,U.K. pound,0.1027
25/11/1985,U.K. pound,0.1041
26/11/1985,U.K. pound,0.1035
27/11/1985,U.K. pound,0.1043
28/11/1985,U.K. pound,0.1046
29/11/1985,U.K. pound,0.1053
02/12/1985,U.K. pound,0.1065
03/12/1985,U.K. pound,0.1051
04/12/1985,U.K. pound,0.1054
05/12/1985,U.K. pound,0.1049
06/12/1985,U.K. pound,0.1048
09/12/1985,U.K. pound,0.1037
10/12/1985,U.K. pound,0.1023
11/12/1985,U.K. pound,0.1016
12/12/1985,U.K. pound,0.1019
13/12/1985,U.K. pound,0.1024
16/12/1985,U.K. pound,0.1020
17/12/1985,U.K. pound,0.1021
18/12/1985,U.K. pound,0.1013
19/12/1985,U.K. pound,0.1009
20/12/1985,U.K. pound,0.1009
23/12/1985,U.K. pound,0.1014
24/12/1985,U.K. pound,0.1011
26/12/1985,U.K. pound,0.1015
27/12/1985,U.K. pound,0.1017
30/12/1985,U.K. pound,0.1021
31/12/1985,U.K. pound,0.1026
02/01/1986,U.K. pound,0.1298
03/01/1986,U.K. pound,0.1290
06/01/1986,U.K. pound,0.1279
07/01/1986,U.K. pound,0.1290
08/01/1986,U.K. pound,0.1291
09/01/1986,U.K. pound,0.1288
10/01/1986,U.K. pound,0.1298
13/01/1986,U.K. pound,0.1283
14/01/1986,U.K. pound,0.1283
15/01/1986,U.K. pound,0.1284
16/01/1986,U.K. pound,0.1287
17/01/1986,U.K. pound,0.1282
20/01/1986,U.K. pound,0.1274
21/01/1986,U.K. pound,0.1262
22/01/1986,U.K. pound,0.1257
23/01/1986,U.K. pound,0.1242
24/01/1986,U.K. pound,0.1245
27/01/1986,U.K. pound,0.1236
28/01/1986,U.K. pound,0.1261
29/01/1986,U.K. pound,0.1249
30/01/1986,U.K. pound,0.1253
31/01/1986,U.K. pound,0.1261
03/02/1986,U.K. pound,0.1240
04/02/1986,U.K. pound,0.1221
05/02/1986,U.K. pound,0.1240
06/02/1986,U.K. pound,0.1243
07/02/1986,U.K. pound,0.1255
10/02/1986,U.K. pound,0.1255
11/02/1986,U.K. pound,0.1257
12/02/1986,U.K. pound,0.1266
13/02/1986,U.K. pound,0.1263
14/02/1986,U.K. pound,0.1266
17/02/1986,U.K. pound,0.1266
18/02/1986,U.K. pound,0.1277
19/02/1986,U.K. pound,0.1292
20/02/1986,U.K. pound,0.1302
21/02/1986,U.K. pound,0.1289
24/02/1986,U.K. pound,0.1304
25/02/1986,U.K. pound,0.1331
26/02/1986,U.K. pound,0.1328
27/02/1986,U.K. pound,0.1330
28/02/1986,U.K. pound,0.1311
03/03/1986,U.K. pound,0.1284
04/03/1986,U.K. pound,0.1293
05/03/1986,U.K. pound,0.1310
06/03/1986,U.K. pound,0.1298
07/03/1986,U.K. pound,0.1295
10/03/1986,U.K. pound,0.1293
11/03/1986,U.K. pound,0.1299
12/03/1986,U.K. pound,0.1321
13/03/1986,U.K. pound,0.1300
14/03/1986,U.K. pound,0.1309
17/03/1986,U.K. pound,0.1302
18/03/1986,U.K. pound,0.1309
19/03/1986,U.K. pound,0.1319
20/03/1986,U.K. pound,0.1335
21/03/1986,U.K. pound,0.1338
24/03/1986,U.K. pound,0.1335
25/03/1986,U.K. pound,0.1309
26/03/1986,U.K. pound,0.1306
27/03/1986,U.K. pound,0.1326
28/03/1986,U.K. pound,0.1317
31/03/1986,U.K. pound,0.1317
01/04/1986,U.K. pound,0.1307
02/04/1986,U.K. pound,0.1312
03/04/1986,U.K. pound,0.1308
04/04/1986,U.K. pound,0.1297
07/04/1986,U.K. pound,0.1299
08/04/1986,U.K. pound,0.1315
09/04/1986,U.K. pound,0.1304
10/04/1986,U.K. pound,0.1306
11/04/1986,U.K. pound,0.1318
14/04/1986,U.K. pound,0.1320
15/04/1986,U.K. pound,0.1320
16/04/1986,U.K. pound,0.1337
17/04/1986,U.K. pound,0.1351
18/04/1986,U.K. pound,0.1356
21/04/1986,U.K. pound,0.1350
22/04/1986,U.K. pound,0.1360
23/04/1986,U.K. pound,0.1362
24/04/1986,U.K. pound,0.1373
25/04/1986,U.K. pound,0.1368
28/04/1986,U.K. pound,0.1380
29/04/1986,U.K. pound,0.1382
30/04/1986,U.K. pound,0.1380
01/05/1986,U.K. pound,0.1373
02/05/1986,U.K. pound,0.1360
05/05/1986,U.K. pound,0.1377
06/05/1986,U.K. pound,0.1368
07/05/1986,U.K. pound,0.1372
08/05/1986,U.K. pound,0.1384
09/05/1986,U.K. pound,0.1376
12/05/1986,U.K. pound,0.1382
13/05/1986,U.K. pound,0.1381
14/05/1986,U.K. pound,0.1372
15/05/1986,U.K. pound,0.1375
16/05/1986,U.K. pound,0.1361
19/05/1986,U.K. pound,0.1357
20/05/1986,U.K. pound,0.1363
21/05/1986,U.K. pound,0.1353
22/05/1986,U.K. pound,0.1344
23/05/1986,U.K. pound,0.1332
26/05/1986,U.K. pound,0.1336
27/05/1986,U.K. pound,0.1332
28/05/1986,U.K. pound,0.1343
29/05/1986,U.K. pound,0.1341
30/05/1986,U.K. pound,0.1323
02/06/1986,U.K. pound,0.1315
03/06/1986,U.K. pound,0.1329
04/06/1986,U.K. pound,0.1330
05/06/1986,U.K. pound,0.1329
06/06/1986,U.K. pound,0.1344
09/06/1986,U.K. pound,0.1335
10/06/1986,U.K. pound,0.1344
11/06/1986,U.K. pound,0.1368
12/06/1986,U.K. pound,0.1362
13/06/1986,U.K. pound,0.1353
16/06/1986,U.K. pound,0.1362
17/06/1986,U.K. pound,0.1348
18/06/1986,U.K. pound,0.1345
19/06/1986,U.K. pound,0.1346
20/06/1986,U.K. pound,0.1341
23/06/1986,U.K. pound,0.1329
24/06/1986,U.K. pound,0.1349
25/06/1986,U.K. pound,0.1353
26/06/1986,U.K. pound,0.1352
27/06/1986,U.K. pound,0.1357
30/06/1986,U.K. pound,0.1367
01/07/1986,U.K. pound,0.1376
02/07/1986,U.K. pound,0.1376
03/07/1986,U.K. pound,0.1381
04/07/1986,U.K. pound,0.1380
07/07/1986,U.K. pound,0.1376
08/07/1986,U.K. pound,0.1371
09/07/1986,U.K. pound,0.1365
10/07/1986,U.K. pound,0.1359
11/07/1986,U.K. pound,0.1352
14/07/1986,U.K. pound,0.1324
15/07/1986,U.K. pound,0.1334
16/07/1986,U.K. pound,0.1348
17/07/1986,U.K. pound,0.1351
18/07/1986,U.K. pound,0.1337
21/07/1986,U.K. pound,0.1336
22/07/1986,U.K. pound,0.1334
23/07/1986,U.K. pound,0.1332
24/07/1986,U.K. pound,0.1334
25/07/1986,U.K. pound,0.1330
28/07/1986,U.K. pound,0.1315
29/07/1986,U.K. pound,0.1324
30/07/1986,U.K. pound,0.1334
31/07/1986,U.K. pound,0.1331
01/08/1986,U.K. pound,0.1331
04/08/1986,U.K. pound,0.1315
05/08/1986,U.K. pound,0.1328
06/08/1986,U.K. pound,0.1324
07/08/1986,U.K. pound,0.1317
08/08/1986,U.K. pound,0.1318
11/08/1986,U.K. pound,0.1319
12/08/1986,U.K. pound,0.1326
13/08/1986,U.K. pound,0.1328
14/08/1986,U.K. pound,0.1329
15/08/1986,U.K. pound,0.1335
18/08/1986,U.K. pound,0.1334
19/08/1986,U.K. pound,0.1333
20/08/1986,U.K. pound,0.1342
21/08/1986,U.K. pound,0.1337
22/08/1986,U.K. pound,0.1340
25/08/1986,U.K. pound,0.1320
26/08/1986,U.K. pound,0.1324
27/08/1986,U.K. pound,0.1322
28/08/1986,U.K. pound,0.1324
29/08/1986,U.K. pound,0.1320
01/09/1986,U.K. pound,0.1330
02/09/1986,U.K. pound,0.1332
03/09/1986,U.K. pound,0.1335
04/09/1986,U.K. pound,0.1342
05/09/1986,U.K. pound,0.1340
08/09/1986,U.K. pound,0.1331
09/09/1986,U.K. pound,0.1328
10/09/1986,U.K. pound,0.1319
