code,date,value,,,,
VIX,28/10/1992,15.95,,,,
VIX,29/10/1992,15.47,,,,
VIX,30/10/1992,16.15,,,,
VIX,02/11/1992,16.67,,,,
VIX,03/11/1992,17.33,,,,
VIX,04/11/1992,16.28,,,,
VIX,05/11/1992,15.38,,,,
VIX,06/11/1992,14.69,,,,
VIX,09/11/1992,14.23,,,,
VIX,10/11/1992,14.37,,,,
VIX,11/11/1992,13.99,,,,
VIX,12/11/1992,14.37,,,,
VIX,13/11/1992,14.61,,,,
VIX,16/11/1992,14.86,,,,
VIX,17/11/1992,15.01,,,,
VIX,18/11/1992,14.55,,,,
VIX,19/11/1992,14.33,,,,
VIX,20/11/1992,13.67,,,,
VIX,23/11/1992,13.4,,,,
VIX,24/11/1992,12.66,,,,
VIX,25/11/1992,12.5,,,,
VIX,26/11/1992,.,,,,
VIX,27/11/1992,12.58,,,,
VIX,30/11/1992,13.01,,,,
VIX,01/12/1992,12.8,,,,
VIX,02/12/1992,12.56,,,,
VIX,03/12/1992,12.03,,,,
VIX,04/12/1992,11.81,,,,
VIX,07/12/1992,12,,,,
VIX,08/12/1992,11.73,,,,
VIX,09/12/1992,12.58,,,,
VIX,10/12/1992,12.75,,,,
VIX,11/12/1992,12.34,,,,
VIX,14/12/1992,12.66,,,,
VIX,15/12/1992,12.41,,,,
VIX,16/12/1992,12.58,,,,
VIX,17/12/1992,12.14,,,,
VIX,18/12/1992,11.66,,,,
VIX,21/12/1992,11.65,,,,
VIX,22/12/1992,11.75,,,,
VIX,23/12/1992,11.51,,,,
VIX,24/12/1992,11.57,,,,
VIX,25/12/1992,.,,,,
VIX,28/12/1992,12.22,,,,
VIX,29/12/1992,12.29,,,,
VIX,30/12/1992,12.6,,,,
VIX,31/12/1992,12.57,,,,
VIX,01/01/1993,.,,,,
VIX,04/01/1993,13.36,,,,
VIX,05/01/1993,13.35,,,,
VIX,06/01/1993,13.37,,,,
VIX,07/01/1993,14.72,,,,
VIX,08/01/1993,13.77,,,,
VIX,11/01/1993,12.86,,,,
VIX,12/01/1993,12.78,,,,
VIX,13/01/1993,12.42,,,,
VIX,14/01/1993,11.99,,,,
VIX,15/01/1993,11.57,,,,
VIX,18/01/1993,11.49,,,,
VIX,19/01/1993,12.06,,,,
VIX,20/01/1993,12.15,,,,
VIX,21/01/1993,11.69,,,,
VIX,22/01/1993,11.3,,,,
VIX,25/01/1993,11.38,,,,
VIX,26/01/1993,11.45,,,,
VIX,27/01/1993,12.01,,,,
VIX,28/01/1993,12.04,,,,
VIX,29/01/1993,12.42,,,,
VIX,01/02/1993,12.33,,,,
VIX,02/02/1993,12.25,,,,
VIX,03/02/1993,12.12,,,,
VIX,04/02/1993,12.29,,,,
VIX,05/02/1993,12.9,,,,
VIX,08/02/1993,13.22,,,,
VIX,09/02/1993,13.48,,,,
VIX,10/02/1993,13.43,,,,
VIX,11/02/1993,12.69,,,,
VIX,12/02/1993,12.38,,,,
VIX,15/02/1993,.,,,,
VIX,16/02/1993,15.76,,,,
VIX,17/02/1993,15.9,,,,
VIX,18/02/1993,15.56,,,,
VIX,19/02/1993,15.02,,,,
VIX,22/02/1993,14.7,,,,
VIX,23/02/1993,15.04,,,,
VIX,24/02/1993,14.72,,,,
VIX,25/02/1993,13.76,,,,
VIX,26/02/1993,13.16,,,,
VIX,01/03/1993,13.6,,,,
VIX,02/03/1993,12.49,,,,
VIX,03/03/1993,13.13,,,,
VIX,04/03/1993,13.44,,,,
VIX,05/03/1993,14.08,,,,
VIX,08/03/1993,16.22,,,,
VIX,09/03/1993,14.17,,,,
VIX,10/03/1993,13.91,,,,
VIX,11/03/1993,14.26,,,,
VIX,12/03/1993,15.66,,,,
VIX,15/03/1993,14.74,,,,
VIX,16/03/1993,14.51,,,,
VIX,17/03/1993,14.53,,,,
VIX,18/03/1993,14.17,,,,
VIX,19/03/1993,13.23,,,,
VIX,22/03/1993,13.66,,,,
VIX,23/03/1993,13.02,,,,
VIX,24/03/1993,12.44,,,,
VIX,25/03/1993,12.08,,,,
VIX,26/03/1993,12.21,,,,
VIX,29/03/1993,12.63,,,,
VIX,30/03/1993,12.23,,,,
VIX,31/03/1993,12.53,,,,
VIX,01/04/1993,13.02,,,,
VIX,02/04/1993,14.5,,,,
VIX,05/04/1993,14.12,,,,
VIX,06/04/1993,14.24,,,,
VIX,07/04/1993,13.64,,,,
VIX,08/04/1993,12.83,,,,
VIX,09/04/1993,.,,,,
VIX,12/04/1993,11.93,,,,
VIX,13/04/1993,11.7,,,,
VIX,14/04/1993,11.76,,,,
VIX,15/04/1993,10.96,,,,
VIX,16/04/1993,11.29,,,,
VIX,19/04/1993,12.06,,,,
VIX,20/04/1993,11.94,,,,
VIX,21/04/1993,12.11,,,,
VIX,22/04/1993,12.68,,,,
VIX,23/04/1993,13.36,,,,
VIX,26/04/1993,15.25,,,,
VIX,27/04/1993,13.93,,,,
VIX,28/04/1993,13.12,,,,
VIX,29/04/1993,12.8,,,,
VIX,30/04/1993,12.42,,,,
VIX,03/05/1993,12.9,,,,
VIX,04/05/1993,12.14,,,,
VIX,05/05/1993,12.38,,,,
VIX,06/05/1993,13.22,,,,
VIX,07/05/1993,13.01,,,,
VIX,10/05/1993,13.72,,,,
VIX,11/05/1993,13.35,,,,
VIX,12/05/1993,13.56,,,,
VIX,13/05/1993,14.76,,,,
VIX,14/05/1993,14.39,,,,
VIX,17/05/1993,14.13,,,,
VIX,18/05/1993,14.19,,,,
VIX,19/05/1993,14.29,,,,
VIX,20/05/1993,13.98,,,,
VIX,21/05/1993,14.51,,,,
VIX,24/05/1993,14.1,,,,
VIX,25/05/1993,14.04,,,,
VIX,26/05/1993,12.88,,,,
VIX,27/05/1993,13.1,,,,
VIX,28/05/1993,13.47,,,,
VIX,31/05/1993,.,,,,
VIX,01/06/1993,13.67,,,,
VIX,02/06/1993,13.48,,,,
VIX,03/06/1993,13.54,,,,
VIX,04/06/1993,12.86,,,,
VIX,07/06/1993,14.07,,,,
VIX,08/06/1993,14.74,,,,
VIX,09/06/1993,13.96,,,,
VIX,10/06/1993,13.31,,,,
VIX,11/06/1993,12.71,,,,
VIX,14/06/1993,12.33,,,,
VIX,15/06/1993,11.99,,,,
VIX,16/06/1993,11.87,,,,
VIX,17/06/1993,11.66,,,,
VIX,18/06/1993,12.24,,,,
VIX,21/06/1993,12.25,,,,
VIX,22/06/1993,11.65,,,,
VIX,23/06/1993,12.04,,,,
VIX,24/06/1993,12.25,,,,
VIX,25/06/1993,11.25,,,,
VIX,28/06/1993,11.11,,,,
VIX,29/06/1993,11.29,,,,
VIX,30/06/1993,11.26,,,,
VIX,01/07/1993,11.51,,,,
VIX,02/07/1993,11.33,,,,
VIX,05/07/1993,.,,,,
VIX,06/07/1993,13.87,,,,
VIX,07/07/1993,13.05,,,,
VIX,08/07/1993,12.24,,,,
VIX,09/07/1993,10.8,,,,
VIX,12/07/1993,10.85,,,,
VIX,13/07/1993,11.02,,,,
VIX,14/07/1993,10.78,,,,
VIX,15/07/1993,10.6,,,,
VIX,16/07/1993,10.96,,,,
VIX,19/07/1993,11.46,,,,
VIX,20/07/1993,11.05,,,,
VIX,21/07/1993,11.97,,,,
VIX,22/07/1993,11.69,,,,
VIX,23/07/1993,11.32,,,,
VIX,26/07/1993,11.32,,,,
VIX,27/07/1993,11.34,,,,
VIX,28/07/1993,11.37,,,,
VIX,29/07/1993,11.25,,,,
VIX,30/07/1993,11.73,,,,
VIX,02/08/1993,11.47,,,,
VIX,03/08/1993,11.49,,,,
VIX,04/08/1993,11.71,,,,
VIX,05/08/1993,12.03,,,,
VIX,06/08/1993,12.33,,,,
VIX,09/08/1993,12.39,,,,
VIX,10/08/1993,12.31,,,,
VIX,11/08/1993,12.07,,,,
VIX,12/08/1993,12.38,,,,
VIX,13/08/1993,12.19,,,,
VIX,16/08/1993,12.01,,,,
VIX,17/08/1993,11.59,,,,
VIX,18/08/1993,11.52,,,,
VIX,19/08/1993,11.63,,,,
VIX,20/08/1993,11.62,,,,
VIX,23/08/1993,12.15,,,,
VIX,24/08/1993,11.8,,,,
VIX,25/08/1993,12.1,,,,
VIX,26/08/1993,12.14,,,,
VIX,27/08/1993,11.91,,,,
VIX,30/08/1993,11.74,,,,
VIX,31/08/1993,11.85,,,,
VIX,01/09/1993,11.48,,,,
VIX,02/09/1993,11.87,,,,
VIX,03/09/1993,11.16,,,,
VIX,06/09/1993,.,,,,
VIX,07/09/1993,12.9,,,,
VIX,08/09/1993,13.24,,,,
VIX,09/09/1993,12.67,,,,
VIX,10/09/1993,11.7,,,,
VIX,13/09/1993,12.16,,,,
VIX,14/09/1993,13.15,,,,
VIX,15/09/1993,12.7,,,,
VIX,16/09/1993,13.36,,,,
VIX,17/09/1993,13.39,,,,
VIX,20/09/1993,14.6,,,,
VIX,21/09/1993,17.3,,,,
VIX,22/09/1993,13.75,,,,
VIX,23/09/1993,13.36,,,,
VIX,24/09/1993,12.47,,,,
VIX,27/09/1993,12.49,,,,
VIX,28/09/1993,12.19,,,,
VIX,29/09/1993,12.63,,,,
VIX,30/09/1993,12.99,,,,
VIX,01/10/1993,11.83,,,,
VIX,04/10/1993,12.85,,,,
VIX,05/10/1993,12.97,,,,
VIX,06/10/1993,12.68,,,,
VIX,07/10/1993,13.14,,,,
VIX,08/10/1993,12.04,,,,
VIX,11/10/1993,12.26,,,,
VIX,12/10/1993,12.41,,,,
VIX,13/10/1993,11.38,,,,
VIX,14/10/1993,11,,,,
VIX,15/10/1993,10.87,,,,
VIX,18/10/1993,11.33,,,,
VIX,19/10/1993,11.61,,,,
VIX,20/10/1993,11.32,,,,
VIX,21/10/1993,11.2,,,,
VIX,22/10/1993,11.48,,,,
VIX,25/10/1993,11.83,,,,
VIX,26/10/1993,11.83,,,,
VIX,27/10/1993,12.01,,,,
VIX,28/10/1993,11.88,,,,
VIX,29/10/1993,11.46,,,,
VIX,01/11/1993,11.78,,,,
VIX,02/11/1993,11.74,,,,
VIX,03/11/1993,13.26,,,,
VIX,04/11/1993,14.68,,,,
VIX,05/11/1993,14.97,,,,
VIX,08/11/1993,14.31,,,,
VIX,09/11/1993,13.94,,,,
VIX,10/11/1993,13.72,,,,
VIX,11/11/1993,13.88,,,,
VIX,12/11/1993,13.33,,,,
VIX,15/11/1993,14.46,,,,
VIX,16/11/1993,15.11,,,,
VIX,17/11/1993,15.57,,,,
VIX,18/11/1993,14.65,,,,
VIX,19/11/1993,15.03,,,,
VIX,22/11/1993,15.9,,,,
VIX,23/11/1993,14.27,,,,
VIX,24/11/1993,13.51,,,,
VIX,25/11/1993,.,,,,
VIX,26/11/1993,13.77,,,,
VIX,29/11/1993,14.12,,,,
VIX,30/11/1993,13.76,,,,
VIX,01/12/1993,13.83,,,,
VIX,02/12/1993,13.51,,,,
VIX,03/12/1993,12.69,,,,
VIX,06/12/1993,12.84,,,,
VIX,07/12/1993,12.41,,,,
VIX,08/12/1993,12.46,,,,
VIX,09/12/1993,12.43,,,,
VIX,10/12/1993,12.6,,,,
VIX,13/12/1993,10.98,,,,
VIX,14/12/1993,11.13,,,,
VIX,15/12/1993,11.03,,,,
VIX,16/12/1993,10.9,,,,
VIX,17/12/1993,11.08,,,,
VIX,20/12/1993,10.75,,,,
VIX,21/12/1993,10.08,,,,
VIX,22/12/1993,9.31,,,,
VIX,23/12/1993,9.48,,,,
VIX,24/12/1993,.,,,,
VIX,27/12/1993,9.7,,,,
VIX,28/12/1993,9.82,,,,
VIX,29/12/1993,10.46,,,,
VIX,30/12/1993,10.69,,,,
VIX,31/12/1993,11.66,,,,
VIX,03/01/1994,12.57,,,,
VIX,04/01/1994,11.91,,,,
VIX,05/01/1994,10.94,,,,
VIX,06/01/1994,11.27,,,,
VIX,07/01/1994,10.96,,,,
VIX,10/01/1994,10.74,,,,
VIX,11/01/1994,11.29,,,,
VIX,12/01/1994,11.65,,,,
VIX,13/01/1994,12.08,,,,
VIX,14/01/1994,11.15,,,,
VIX,17/01/1994,11.88,,,,
VIX,18/01/1994,11.63,,,,
VIX,19/01/1994,11.76,,,,
VIX,20/01/1994,11.16,,,,
VIX,21/01/1994,11.09,,,,
VIX,24/01/1994,11.6,,,,
VIX,25/01/1994,11.38,,,,
VIX,26/01/1994,11.17,,,,
VIX,27/01/1994,10.3,,,,
VIX,28/01/1994,9.94,,,,
VIX,31/01/1994,10.63,,,,
VIX,01/02/1994,10.65,,,,
VIX,02/02/1994,10.61,,,,
VIX,03/02/1994,10.75,,,,
VIX,04/02/1994,15.25,,,,
VIX,07/02/1994,13.96,,,,
VIX,08/02/1994,13.66,,,,
VIX,09/02/1994,13.3,,,,
VIX,10/02/1994,14.24,,,,
VIX,11/02/1994,14.46,,,,
VIX,14/02/1994,14.28,,,,
VIX,15/02/1994,13.4,,,,
VIX,16/02/1994,13.13,,,,
VIX,17/02/1994,13.79,,,,
VIX,18/02/1994,14.7,,,,
VIX,21/02/1994,.,,,,
VIX,22/02/1994,13.52,,,,
VIX,23/02/1994,13.91,,,,
VIX,24/02/1994,15.96,,,,
VIX,25/02/1994,14.8,,,,
VIX,28/02/1994,14.87,,,,
VIX,01/03/1994,15.83,,,,
VIX,02/03/1994,16.08,,,,
VIX,03/03/1994,16.36,,,,
VIX,04/03/1994,16,,,,
VIX,07/03/1994,14.26,,,,
VIX,08/03/1994,16.23,,,,
VIX,09/03/1994,14.41,,,,
VIX,10/03/1994,16.55,,,,
VIX,11/03/1994,14.87,,,,
VIX,14/03/1994,16.61,,,,
VIX,15/03/1994,14.78,,,,
VIX,16/03/1994,14.51,,,,
VIX,17/03/1994,12.76,,,,
VIX,18/03/1994,13.32,,,,
VIX,21/03/1994,14.34,,,,
VIX,22/03/1994,13.39,,,,
VIX,23/03/1994,12.31,,,,
VIX,24/03/1994,13.43,,,,
VIX,25/03/1994,13.67,,,,
VIX,28/03/1994,14.9,,,,
VIX,29/03/1994,16.49,,,,
VIX,30/03/1994,18.59,,,,
VIX,31/03/1994,20.45,,,,
VIX,01/04/1994,.,,,,
VIX,04/04/1994,23.87,,,,
VIX,05/04/1994,18.13,,,,
VIX,06/04/1994,17.38,,,,
VIX,07/04/1994,16.98,,,,
VIX,08/04/1994,16.92,,,,
VIX,11/04/1994,16.61,,,,
VIX,12/04/1994,16.42,,,,
VIX,13/04/1994,17.02,,,,
VIX,14/04/1994,16.27,,,,
VIX,15/04/1994,15.98,,,,
VIX,18/04/1994,17.22,,,,
VIX,19/04/1994,16.93,,,,
VIX,20/04/1994,17.01,,,,
VIX,21/04/1994,14.93,,,,
VIX,22/04/1994,14.94,,,,
VIX,25/04/1994,14.26,,,,
VIX,26/04/1994,13.8,,,,
VIX,27/04/1994,.,,,,
VIX,28/04/1994,14.51,,,,
VIX,29/04/1994,13.77,,,,
VIX,02/05/1994,14.11,,,,
VIX,03/05/1994,13.81,,,,
VIX,04/05/1994,14.29,,,,
VIX,05/05/1994,14.56,,,,
VIX,06/05/1994,15.08,,,,
VIX,09/05/1994,16.16,,,,
VIX,10/05/1994,15.19,,,,
VIX,11/05/1994,15.55,,,,
VIX,12/05/1994,15.46,,,,
VIX,13/05/1994,14.54,,,,
VIX,16/05/1994,14.67,,,,
VIX,17/05/1994,14.08,,,,
VIX,18/05/1994,12.55,,,,
VIX,19/05/1994,12.33,,,,
VIX,20/05/1994,12.79,,,,
VIX,23/05/1994,13.49,,,,
VIX,24/05/1994,12.73,,,,
VIX,25/05/1994,12.43,,,,
VIX,26/05/1994,12.5,,,,
VIX,27/05/1994,12.49,,,,
VIX,30/05/1994,.,,,,
VIX,31/05/1994,13.03,,,,
VIX,01/06/1994,12.72,,,,
VIX,02/06/1994,12.73,,,,
VIX,03/06/1994,12.19,,,,
VIX,06/06/1994,13.03,,,,
VIX,07/06/1994,13.05,,,,
VIX,08/06/1994,13.32,,,,
VIX,09/06/1994,13.21,,,,
VIX,10/06/1994,12.69,,,,
VIX,13/06/1994,11.92,,,,
VIX,14/06/1994,11.6,,,,
VIX,15/06/1994,11.52,,,,
VIX,16/06/1994,11.22,,,,
VIX,17/06/1994,12.31,,,,
VIX,20/06/1994,13.96,,,,
VIX,21/06/1994,14.7,,,,
VIX,22/06/1994,14.02,,,,
VIX,23/06/1994,14.12,,,,
VIX,24/06/1994,16.72,,,,
VIX,27/06/1994,15.53,,,,
VIX,28/06/1994,15.04,,,,
VIX,29/06/1994,14.42,,,,
VIX,30/06/1994,14.97,,,,
VIX,01/07/1994,14.36,,,,
VIX,04/07/1994,.,,,,
VIX,05/07/1994,14.92,,,,
VIX,06/07/1994,14.7,,,,
VIX,07/07/1994,14.01,,,,
VIX,08/07/1994,13.26,,,,
VIX,11/07/1994,13.83,,,,
VIX,12/07/1994,13.4,,,,
VIX,13/07/1994,12.42,,,,
VIX,14/07/1994,11.64,,,,
VIX,15/07/1994,11.28,,,,
VIX,18/07/1994,11.44,,,,
VIX,19/07/1994,11.65,,,,
VIX,20/07/1994,11.7,,,,
VIX,21/07/1994,11.65,,,,
VIX,22/07/1994,11.22,,,,
VIX,25/07/1994,11.46,,,,
VIX,26/07/1994,11.66,,,,
VIX,27/07/1994,11.93,,,,
VIX,28/07/1994,12.03,,,,
VIX,29/07/1994,11.13,,,,
VIX,01/08/1994,11.17,,,,
VIX,02/08/1994,11.27,,,,
VIX,03/08/1994,11.35,,,,
VIX,04/08/1994,12.18,,,,
VIX,05/08/1994,12.34,,,,
VIX,08/08/1994,12.41,,,,
VIX,09/08/1994,12.54,,,,
VIX,10/08/1994,11.91,,,,
VIX,11/08/1994,12.13,,,,
VIX,12/08/1994,11.09,,,,
VIX,15/08/1994,12.06,,,,
VIX,16/08/1994,11.39,,,,
VIX,17/08/1994,11.54,,,,
VIX,18/08/1994,12.07,,,,
VIX,19/08/1994,12.83,,,,
VIX,22/08/1994,12.62,,,,
VIX,23/08/1994,11.75,,,,
VIX,24/08/1994,11.57,,,,
VIX,25/08/1994,12.02,,,,
VIX,26/08/1994,12.19,,,,
VIX,29/08/1994,11.82,,,,
VIX,30/08/1994,11.23,,,,
VIX,31/08/1994,11.97,,,,
VIX,01/09/1994,11.86,,,,
VIX,02/09/1994,11.4,,,,
VIX,05/09/1994,.,,,,
VIX,06/09/1994,11.69,,,,
VIX,07/09/1994,11.81,,,,
VIX,08/09/1994,11.86,,,,
VIX,09/09/1994,13.12,,,,
VIX,12/09/1994,14.01,,,,
VIX,13/09/1994,13.77,,,,
VIX,14/09/1994,13.09,,,,
VIX,15/09/1994,11.88,,,,
VIX,16/09/1994,12.8,,,,
VIX,19/09/1994,13.06,,,,
VIX,20/09/1994,14.45,,,,
VIX,21/09/1994,14.49,,,,
VIX,22/09/1994,13.89,,,,
VIX,23/09/1994,14.53,,,,
VIX,26/09/1994,14.56,,,,
VIX,27/09/1994,14.13,,,,
VIX,28/09/1994,13.25,,,,
VIX,29/09/1994,13.97,,,,
VIX,30/09/1994,14.28,,,,
VIX,03/10/1994,15.44,,,,
VIX,04/10/1994,16.66,,,,
VIX,05/10/1994,15.92,,,,
VIX,06/10/1994,16.24,,,,
VIX,07/10/1994,14.92,,,,
VIX,10/10/1994,14.72,,,,
VIX,11/10/1994,13.55,,,,
VIX,12/10/1994,14.51,,,,
VIX,13/10/1994,14.9,,,,
VIX,14/10/1994,13.32,,,,
VIX,17/10/1994,14.76,,,,
VIX,18/10/1994,14.59,,,,
VIX,19/10/1994,15.13,,,,
VIX,20/10/1994,15.99,,,,
VIX,21/10/1994,15.91,,,,
VIX,24/10/1994,16.97,,,,
VIX,25/10/1994,16.13,,,,
VIX,26/10/1994,15.7,,,,
VIX,27/10/1994,15.67,,,,
VIX,28/10/1994,14.56,,,,
VIX,31/10/1994,14.56,,,,
VIX,01/11/1994,14.84,,,,
VIX,02/11/1994,15.34,,,,
VIX,03/11/1994,15.58,,,,
VIX,04/11/1994,16.75,,,,
VIX,07/11/1994,17.37,,,,
VIX,08/11/1994,16.3,,,,
VIX,09/11/1994,16.42,,,,
VIX,10/11/1994,16,,,,
VIX,11/11/1994,16.5,,,,
VIX,14/11/1994,16.68,,,,
VIX,15/11/1994,16.66,,,,
VIX,16/11/1994,15.56,,,,
VIX,17/11/1994,15.91,,,,
VIX,18/11/1994,16,,,,
VIX,21/11/1994,16.13,,,,
VIX,22/11/1994,17.24,,,,
VIX,23/11/1994,18.41,,,,
VIX,24/11/1994,.,,,,
VIX,25/11/1994,17.44,,,,
VIX,28/11/1994,16.83,,,,
VIX,29/11/1994,16.15,,,,
VIX,30/11/1994,15.95,,,,
VIX,01/12/1994,16.69,,,,
VIX,02/12/1994,16.55,,,,
VIX,05/12/1994,16.1,,,,
VIX,06/12/1994,16.05,,,,
VIX,07/12/1994,16.28,,,,
VIX,08/12/1994,18.15,,,,
VIX,09/12/1994,16.04,,,,
VIX,12/12/1994,15.46,,,,
VIX,13/12/1994,14.48,,,,
VIX,14/12/1994,13.03,,,,
VIX,15/12/1994,12.87,,,,
VIX,16/12/1994,12.79,,,,
VIX,19/12/1994,13.02,,,,
VIX,20/12/1994,12.98,,,,
VIX,21/12/1994,12.05,,,,
VIX,22/12/1994,12.42,,,,
VIX,23/12/1994,11.82,,,,
VIX,26/12/1994,.,,,,
VIX,27/12/1994,12.07,,,,
VIX,28/12/1994,12.81,,,,
VIX,29/12/1994,12.86,,,,
VIX,30/12/1994,13.2,,,,
VIX,02/01/1995,.,,,,
VIX,03/01/1995,14.25,,,,
VIX,04/01/1995,13.53,,,,
VIX,05/01/1995,13.5,,,,
VIX,06/01/1995,13.13,,,,
VIX,09/01/1995,13.33,,,,
VIX,10/01/1995,12.52,,,,
VIX,11/01/1995,12.15,,,,
VIX,12/01/1995,12.83,,,,
VIX,13/01/1995,11.1,,,,
VIX,16/01/1995,11.14,,,,
VIX,17/01/1995,11.79,,,,
VIX,18/01/1995,11.57,,,,
VIX,19/01/1995,11.86,,,,
VIX,20/01/1995,12.15,,,,
VIX,23/01/1995,12.79,,,,
VIX,24/01/1995,11.94,,,,
VIX,25/01/1995,11.46,,,,
VIX,26/01/1995,11.25,,,,
VIX,27/01/1995,11.25,,,,
VIX,30/01/1995,12.26,,,,
VIX,31/01/1995,11.96,,,,
VIX,01/02/1995,11.73,,,,
VIX,02/02/1995,11.13,,,,
VIX,03/02/1995,10.98,,,,
VIX,06/02/1995,11.22,,,,
VIX,07/02/1995,11.17,,,,
VIX,08/02/1995,11.42,,,,
VIX,09/02/1995,11.63,,,,
VIX,10/02/1995,11.28,,,,
VIX,13/02/1995,11.41,,,,
VIX,14/02/1995,11.43,,,,
VIX,15/02/1995,11.52,,,,
VIX,16/02/1995,11.61,,,,
VIX,17/02/1995,11.71,,,,
VIX,20/02/1995,.,,,,
VIX,21/02/1995,12.05,,,,
VIX,22/02/1995,11.39,,,,
VIX,23/02/1995,11.15,,,,
VIX,24/02/1995,10.84,,,,
VIX,27/02/1995,12.51,,,,
VIX,28/02/1995,11.75,,,,
VIX,01/03/1995,11.65,,,,
VIX,02/03/1995,12.02,,,,
VIX,03/03/1995,11.45,,,,
VIX,06/03/1995,12.17,,,,
VIX,07/03/1995,14.22,,,,
VIX,08/03/1995,13.72,,,,
VIX,09/03/1995,13.36,,,,
VIX,10/03/1995,12.38,,,,
VIX,13/03/1995,12.15,,,,
VIX,14/03/1995,12.1,,,,
VIX,15/03/1995,12.42,,,,
VIX,16/03/1995,11.95,,,,
VIX,17/03/1995,11.8,,,,
VIX,20/03/1995,11.34,,,,
VIX,21/03/1995,11.53,,,,
VIX,22/03/1995,11.29,,,,
VIX,23/03/1995,11.43,,,,
VIX,24/03/1995,11.19,,,,
VIX,27/03/1995,11.83,,,,
VIX,28/03/1995,11.33,,,,
VIX,29/03/1995,12.51,,,,
VIX,30/03/1995,12.62,,,,
VIX,31/03/1995,13.37,,,,
VIX,03/04/1995,13.5,,,,
VIX,04/04/1995,12.62,,,,
VIX,05/04/1995,12.96,,,,
VIX,06/04/1995,12.81,,,,
VIX,07/04/1995,12.85,,,,
VIX,10/04/1995,12.79,,,,
VIX,11/04/1995,12.73,,,,
VIX,12/04/1995,12.04,,,,
VIX,13/04/1995,11.48,,,,
VIX,14/04/1995,.,,,,
VIX,17/04/1995,12.33,,,,
VIX,18/04/1995,12.96,,,,
VIX,19/04/1995,13.09,,,,
VIX,20/04/1995,12.1,,,,
VIX,21/04/1995,11.86,,,,
VIX,24/04/1995,11.92,,,,
VIX,25/04/1995,12.41,,,,
VIX,26/04/1995,12.28,,,,
VIX,27/04/1995,11.93,,,,
VIX,28/04/1995,11.75,,,,
VIX,01/05/1995,12.14,,,,
VIX,02/05/1995,11.88,,,,
VIX,03/05/1995,11.69,,,,
VIX,04/05/1995,12.64,,,,
VIX,05/05/1995,12.06,,,,
VIX,08/05/1995,12.22,,,,
VIX,09/05/1995,12.75,,,,
VIX,10/05/1995,13.08,,,,
VIX,11/05/1995,12.98,,,,
VIX,12/05/1995,11.84,,,,
VIX,15/05/1995,12.38,,,,
VIX,16/05/1995,12.2,,,,
VIX,17/05/1995,12.36,,,,
VIX,18/05/1995,13.13,,,,
VIX,19/05/1995,12.81,,,,
VIX,22/05/1995,11.68,,,,
VIX,23/05/1995,11.55,,,,
VIX,24/05/1995,11.26,,,,
VIX,25/05/1995,11.63,,,,
VIX,26/05/1995,12.2,,,,
VIX,29/05/1995,.,,,,
VIX,30/05/1995,12.52,,,,
VIX,31/05/1995,12.85,,,,
VIX,01/06/1995,12.21,,,,
VIX,02/06/1995,12.98,,,,
VIX,05/06/1995,13.45,,,,
VIX,06/06/1995,13,,,,
VIX,07/06/1995,12.84,,,,
VIX,08/06/1995,12.89,,,,
VIX,09/06/1995,12.76,,,,
VIX,12/06/1995,11.91,,,,
VIX,13/06/1995,11.29,,,,
VIX,14/06/1995,11.29,,,,
VIX,15/06/1995,11.23,,,,
VIX,16/06/1995,10.75,,,,
VIX,19/06/1995,11.21,,,,
VIX,20/06/1995,11.16,,,,
VIX,21/06/1995,11.32,,,,
VIX,22/06/1995,11.44,,,,
VIX,23/06/1995,11.12,,,,
VIX,26/06/1995,11.8,,,,
VIX,27/06/1995,12.37,,,,
VIX,28/06/1995,11.74,,,,
VIX,29/06/1995,11.59,,,,
VIX,30/06/1995,11.38,,,,
VIX,03/07/1995,11.57,,,,
VIX,04/07/1995,.,,,,
VIX,05/07/1995,12.1,,,,
VIX,06/07/1995,11.52,,,,
VIX,07/07/1995,11.77,,,,
VIX,10/07/1995,12.19,,,,
VIX,11/07/1995,12.25,,,,
VIX,12/07/1995,12.31,,,,
VIX,13/07/1995,12.56,,,,
VIX,14/07/1995,12.08,,,,
VIX,17/07/1995,12.26,,,,
VIX,18/07/1995,12.68,,,,
VIX,19/07/1995,13.49,,,,
VIX,20/07/1995,12.78,,,,
VIX,21/07/1995,12.37,,,,
VIX,24/07/1995,12.55,,,,
VIX,25/07/1995,12.77,,,,
VIX,26/07/1995,13.18,,,,
VIX,27/07/1995,13.18,,,,
VIX,28/07/1995,13.18,,,,
VIX,31/07/1995,13.49,,,,
VIX,01/08/1995,13.56,,,,
VIX,02/08/1995,13.66,,,,
VIX,03/08/1995,13.78,,,,
VIX,04/08/1995,13.21,,,,
VIX,07/08/1995,13.1,,,,
VIX,08/08/1995,13.06,,,,
VIX,09/08/1995,12.75,,,,
VIX,10/08/1995,13,,,,
VIX,11/08/1995,12.9,,,,
VIX,14/08/1995,13.24,,,,
VIX,15/08/1995,12.35,,,,
VIX,16/08/1995,12.45,,,,
VIX,17/08/1995,12.13,,,,
VIX,18/08/1995,12.03,,,,
VIX,21/08/1995,13.42,,,,
VIX,22/08/1995,12.6,,,,
VIX,23/08/1995,13.17,,,,
VIX,24/08/1995,12.94,,,,
VIX,25/08/1995,12.33,,,,
VIX,28/08/1995,12.48,,,,
